epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,train_mIoU,val_Dice,val_loss,val_mIoU
,0.001,0,,,,,,
0,,9,,0.538190484046936,,,,
0,,19,,0.48738163709640503,,,,
0,,29,,0.44468680024147034,,,,
0,,39,,0.3657662272453308,,,,
0,,49,,0.3908962905406952,,,,
0,,59,,0.3826243579387665,,,,
0,,69,,0.42628103494644165,,,,
0,,79,,0.35972148180007935,,,,
0,,89,,0.34714972972869873,,,,
0,,99,,0.33684420585632324,,,,
0,,109,,0.2934409976005554,,,,
0,,119,,0.3416147530078888,,,,
0,,129,,0.4533405900001526,,,,
0,,139,,0.41278892755508423,,,,
0,,149,,0.31278201937675476,,,,
0,,159,,0.2729904353618622,,,,
0,,169,,0.3042423129081726,,,,
0,,179,,0.4156110882759094,,,,
0,,183,,,,0.8149773478507996,0.2993670403957367,0.7084725499153137
0,,183,0.39210689067840576,,0.6461701393127441,,,
,0.001,184,,,,,,
1,,189,,0.3859195411205292,,,,
1,,199,,0.32999011874198914,,,,
1,,209,,0.23159471154212952,,,,
1,,219,,0.32932916283607483,,,,
1,,229,,0.26964086294174194,,,,
1,,239,,0.3719156086444855,,,,
1,,249,,0.31278443336486816,,,,
1,,259,,0.2716926634311676,,,,
1,,269,,0.24437221884727478,,,,
1,,279,,0.32651829719543457,,,,
1,,289,,0.3213123679161072,,,,
